DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202403;2;PE;51011;VOTORANTIM;43;127836,45
202403;2;PI;49944;BTG PACTUAL;3;9509,78
202403;2;PI;52072;C6 BANK;2;510,64
202403;2;PI;51011;VOTORANTIM;21;93744,39
202403;2;PR;10045;BRADESCO;20;249746,27
202403;2;PR;49944;BTG PACTUAL;8;33971,97
202403;2;PR;52072;C6 BANK;12;2755,80
202403;2;PR;10069;ITAU;1;3675,33
202403;2;PR;51011;VOTORANTIM;175;758972,46
202403;2;RJ;10045;BRADESCO;72;934599,94
202403;2;RJ;49944;BTG PACTUAL;21;85349,94
202403;2;RJ;52072;C6 BANK;15;3519,50
202403;2;RJ;10069;ITAU;2;342,42
202403;2;RJ;51011;VOTORANTIM;188;956719,86
202403;2;RN;10045;BRADESCO;2;9093,44
202403;2;RN;49944;BTG PACTUAL;1;1320,31
202403;2;RN;52072;C6 BANK;7;1473,29
202403;2;RN;51011;VOTORANTIM;33;212973,53
202403;2;RO;10045;BRADESCO;2;6928,71
202403;2;RO;49944;BTG PACTUAL;1;825,53
202403;2;RO;52072;C6 BANK;1;251,79
202403;2;RO;51011;VOTORANTIM;16;56644,96
202403;2;RR;10045;BRADESCO;5;124665,98
202403;2;RR;49944;BTG PACTUAL;1;2189,83
202403;2;RR;51011;VOTORANTIM;4;19153,68
202403;2;RS;49906;BB;1;200,05
202403;2;RS;10045;BRADESCO;25;222661,30
202403;2;RS;49944;BTG PACTUAL;13;26800,76
202403;2;RS;52072;C6 BANK;11;2659,04
202403;2;RS;51626;CAIXA ECONÔMICA FEDERAL;1;82,76
202403;2;RS;30379;SANTANDER;1;121,28
202403;2;RS;51011;VOTORANTIM;129;540950,50
202403;2;SC;10045;BRADESCO;15;153346,25
202403;2;SC;49944;BTG PACTUAL;5;9648,28
202403;2;SC;52072;C6 BANK;2;529,51
202403;2;SC;51011;VOTORANTIM;117;693439,85
202403;2;SE;49944;BTG PACTUAL;4;5946,15
202403;2;SE;52072;C6 BANK;2;419,59
202403;2;SE;51011;VOTORANTIM;12;25544,44
202403;2;SP;10045;BRADESCO;131;1194144,62
202403;2;SP;49944;BTG PACTUAL;59;150372,39
202403;2;SP;52072;C6 BANK;50;15833,28
202403;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1;4724,82
202403;2;SP;10069;ITAU;7;11841,56
202403;2;SP;30379;SANTANDER;4;584,78
202403;2;SP;51011;VOTORANTIM;790;3380849,89
202403;2;TO;10045;BRADESCO;1;3710,26
202403;2;TO;51011;VOTORANTIM;8;42582,01
202404;1;AC;49906;BB;129;173848,45
202404;1;AC;30290;BMG;1;900,68
202404;1;AC;10045;BRADESCO;24;47063,76
202404;1;AC;49944;BTG PACTUAL;220;309143,66
202404;1;AC;52072;C6 BANK;7;10063,21
202404;1;AC;51626;CAIXA ECONÔMICA FEDERAL;190;222023,49
202404;1;AC;51884;INTER;48;47210,52
202404;1;AC;10069;ITAU;29;39510,06
202404;1;AC;52058;NUBANK;396;405672,77
202404;1;AC;30379;SANTANDER;36;21677,91
202404;1;AL;51750;BANCO SICOOB;1;167,11
202404;1;AL;49906;BB;206;242125,19
202404;1;AL;30290;BMG;2;5470,62
202404;1;AL;10045;BRADESCO;93;83946,01
202404;1;AL;49944;BTG PACTUAL;683;792838,45
202404;1;AL;52072;C6 BANK;7;11754,83
202404;1;AL;51626;CAIXA ECONÔMICA FEDERAL;590;564113,06
202404;1;AL;51884;INTER;183;172595,11
202404;1;AL;10069;ITAU;108;117668,91
202404;1;AL;52058;NUBANK;828;709713,37
202404;1;AL;30379;SANTANDER;117;31373,04
202404;1;AL;51011;VOTORANTIM;3;1479,15
202404;1;AM;30173;BANRISUL;1;2683,01
202404;1;AM;49906;BB;209;243464,91
202404;1;AM;30290;BMG;9;21947,87
202404;1;AM;10045;BRADESCO;482;645699,04
202404;1;AM;49944;BTG PACTUAL;1378;1909511,36
202404;1;AM;52072;C6 BANK;16;14986,96
202404;1;AM;51626;CAIXA ECONÔMICA FEDERAL;1086;1298740,68
202404;1;AM;51884;INTER;472;533195,57
202404;1;AM;10069;ITAU;355;452936,62
202404;1;AM;52058;NUBANK;2135;2374037,92
202404;1;AM;30379;SANTANDER;306;111215,82
202404;1;AM;5203605;SICOOB AMAZÔNIA;1;2343,96
202404;1;AM;3632872;SICOOB CREDISUL;1;308,69
202404;1;AM;51011;VOTORANTIM;1;1657,38
202404;1;AP;49906;BB;105;107124,14
202404;1;AP;4913711;BCO DO EST. DO PA S.A.;1;3833,16
202404;1;AP;10045;BRADESCO;21;15707,84
202404;1;AP;49944;BTG PACTUAL;170;222263,07
202404;1;AP;52072;C6 BANK;4;7024,63
202404;1;AP;51626;CAIXA ECONÔMICA FEDERAL;103;93569,48
202404;1;AP;51884;INTER;69;78429,18
202404;1;AP;10069;ITAU;37;40162,21
202404;1;AP;52058;NUBANK;247;189830,90
202404;1;AP;30379;SANTANDER;34;16121,12
202404;1;BA;51750;BANCO SICOOB;4;3742,10
202404;1;BA;49906;BB;915;1038353,86
202404;1;BA;30290;BMG;6;7591,02
202404;1;BA;10045;BRADESCO;672;701739,60
202404;1;BA;49944;BTG PACTUAL;2790;3445688,10
202404;1;BA;52072;C6 BANK;57;56545,44
202404;1;BA;51626;CAIXA ECONÔMICA FEDERAL;2186;2201186,44
202404;1;BA;51884;INTER;801;793279,05
202404;1;BA;10069;ITAU;579;690490,20
202404;1;BA;52058;NUBANK;3590;3471104,34
202404;1;BA;30379;SANTANDER;579;165905,01
202404;1;BA;73398646;SOC CC SICOOB COOPERE;3;10391,08
202404;1;BA;51011;VOTORANTIM;6;9161,33
202404;1;CE;51750;BANCO SICOOB;1;2039,64
202404;1;CE;30173;BANRISUL;2;3542,51
202404;1;CE;49906;BB;700;770604,29
202404;1;CE;30290;BMG;7;5455,06
202404;1;CE;10045;BRADESCO;504;537236,31
202404;1;CE;49944;BTG PACTUAL;2409;2968686,23
202404;1;CE;52072;C6 BANK;39;36936,50
202404;1;CE;51626;CAIXA ECONÔMICA FEDERAL;1580;1533205,32
202404;1;CE;51884;INTER;758;741164,30
202404;1;CE;10069;ITAU;385;424938,56
202404;1;CE;52058;NUBANK;3181;2934297,10
202404;1;CE;30379;SANTANDER;558;148782,40
202404;1;CE;51011;VOTORANTIM;7;11748,19
202404;1;DF;51750;BANCO SICOOB;1;1066,85
202404;1;DF;30173;BANRISUL;1;3690,33
202404;1;DF;49906;BB;323;428704,53
202404;1;DF;30290;BMG;6;5382,31
202404;1;DF;10045;BRADESCO;115;143188,44
202404;1;DF;49944;BTG PACTUAL;1011;1439206,71
202404;1;DF;52072;C6 BANK;32;36579,39
202404;1;DF;51626;CAIXA ECONÔMICA FEDERAL;584;638709,18
202404;1;DF;51884;INTER;313;362829,34
202404;1;DF;10069;ITAU;203;221698,43
202404;1;DF;52058;NUBANK;1204;1229305,75
202404;1;DF;30379;SANTANDER;227;75771,86
202404;1;DF;51011;VOTORANTIM;2;2807,01
202404;1;ES;51750;BANCO SICOOB;9;15627,85
202404;1;ES;49906;BB;163;204751,39
202404;1;ES;30290;BMG;1;1723,33
202404;1;ES;10045;BRADESCO;82;99177,48
202404;1;ES;49944;BTG PACTUAL;830;1172105,01
202404;1;ES;52072;C6 BANK;13;11483,54
202404;1;ES;51626;CAIXA ECONÔMICA FEDERAL;557;676007,30
202404;1;ES;51884;INTER;222;245437,54
202404;1;ES;10069;ITAU;155;203228,41
202404;1;ES;52058;NUBANK;896;937682,01
202404;1;ES;30379;SANTANDER;216;52256,22
202404;1;GO;51750;BANCO SICOOB;2;4440,91
202404;1;GO;49906;BB;342;454521,19
202404;1;GO;30290;BMG;8;16752,39
202404;1;GO;10045;BRADESCO;235;242146,59
202404;1;GO;49944;BTG PACTUAL;1509;2076626,30
202404;1;GO;52072;C6 BANK;30;39846,62
202404;1;GO;51626;CAIXA ECONÔMICA FEDERAL;924;925803,09
202404;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;1;106,22
202404;1;GO;51884;INTER;441;468191,54
202404;1;GO;10069;ITAU;382;455559,24
202404;1;GO;52058;NUBANK;1779;1742121,08
202404;1;GO;30379;SANTANDER;273;91916,63
202404;1;GO;51011;VOTORANTIM;5;4919,18
202404;1;MA;51750;BANCO SICOOB;1;211,84
202404;1;MA;30173;BANRISUL;1;317,63
202404;1;MA;49906;BB;571;596181,88
202404;1;MA;30290;BMG;4;2176,34
202404;1;MA;10045;BRADESCO;228;232624,47
202404;1;MA;49944;BTG PACTUAL;919;1081507,06
202404;1;MA;52072;C6 BANK;17;28841,69
202404;1;MA;51626;CAIXA ECONÔMICA FEDERAL;676;581261,49
202404;1;MA;51884;INTER;304;265910,41
202404;1;MA;10069;ITAU;149;163411,11
202404;1;MA;52058;NUBANK;1408;1253812,47
202404;1;MA;30379;SANTANDER;177;56332,56
202404;1;MA;51011;VOTORANTIM;4;1660,24
202404;1;MG;51750;BANCO SICOOB;35;46821,46
202404;1;MG;30173;BANRISUL;7;11006,79
202404;1;MG;49906;BB;1001;1346761,66
202404;1;MG;30290;BMG;20;27010,95
202404;1;MG;10045;BRADESCO;749;931413,67
202404;1;MG;49944;BTG PACTUAL;4274;6088753,14
202404;1;MG;52072;C6 BANK;80;84142,32
202404;1;MG;51626;CAIXA ECONÔMICA FEDERAL;3857;4652942,17
202404;1;MG;25420696;CC CREDINACIONAL LTDA - SICOOB CREDINACIONAL;1;558,21
202404;1;MG;1736516;CCLA REG. CTR. E OESTE MINEIRO;1;3329,07
202404;1;MG;1703620;CCLA UNIÃO CENTRO OESTE MINAS;1;2895,21
202404;1;MG;51884;INTER;1847;1905965,27
202404;1;MG;10069;ITAU;1225;1536286,92
202404;1;MG;52058;NUBANK;5318;6018929,59
202404;1;MG;30379;SANTANDER;876;319017,12
202404;1;MG;51011;VOTORANTIM;7;15567,41
202404;1;MS;30173;BANRISUL;1;865,05
202404;1;MS;49906;BB;285;353264,90
202404;1;MS;30290;BMG;1;3753,75
202404;1;MS;10045;BRADESCO;209;264505,24
202404;1;MS;49944;BTG PACTUAL;822;1125413,73
202404;1;MS;52072;C6 BANK;26;23105,02
202404;1;MS;51626;CAIXA ECONÔMICA FEDERAL;707;796912,21
202404;1;MS;51884;INTER;223;236353,36
202404;1;MS;10069;ITAU;125;162292,20
202404;1;MS;52058;NUBANK;1193;1315250,25
202404;1;MS;30379;SANTANDER;192;83154,71
202404;1;MT;51750;BANCO SICOOB;4;3712,75
202404;1;MT;49906;BB;295;417378,22
202404;1;MT;30290;BMG;6;2596,50
202404;1;MT;10045;BRADESCO;169;242937,97
202404;1;MT;49944;BTG PACTUAL;882;1472492,64
202404;1;MT;52072;C6 BANK;22;36613,50
202404;1;MT;51626;CAIXA ECONÔMICA FEDERAL;528;716319,91
202404;1;MT;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;4998,71
202404;1;MT;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;1;557,99
202404;1;MT;51884;INTER;184;253302,88
202404;1;MT;10069;ITAU;104;148815,66
202404;1;MT;52058;NUBANK;1099;1434628,00
202404;1;MT;30379;SANTANDER;153;78029,77
202404;1;MT;51011;VOTORANTIM;3;2492,43
202404;1;PA;51750;BANCO SICOOB;1;1137,37
202404;1;PA;49906;BB;480;536422,67
202404;1;PA;4913711;BCO DO EST. DO PA S.A.;5;9460,19
202404;1;PA;30290;BMG;5;9013,39
202404;1;PA;10045;BRADESCO;339;351160,99
202404;1;PA;49944;BTG PACTUAL;1573;1784202,17
202404;1;PA;52072;C6 BANK;37;30402,19
202404;1;PA;51626;CAIXA ECONÔMICA FEDERAL;1030;847572,70
202404;1;PA;37079720;CCLA SICOOB CREDIJUSTRA;1;449,29
202404;1;PA;51884;INTER;574;529769,48
202404;1;PA;10069;ITAU;348;388053,16
202404;1;PA;52058;NUBANK;2285;2014134,10
202404;1;PA;30379;SANTANDER;289;85096,98
202404;1;PA;51011;VOTORANTIM;4;4121,21
202404;1;PB;49906;BB;273;297293,35
202404;1;PB;30290;BMG;5;7480,87
202404;1;PB;10045;BRADESCO;210;226254,44
202404;1;PB;49944;BTG PACTUAL;1000;1193156,32
202404;1;PB;52072;C6 BANK;14;20417,69
202404;1;PB;51626;CAIXA ECONÔMICA FEDERAL;676;647262,47
202404;1;PB;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;1;2130,10
202404;1;PB;51884;INTER;275;287634,02
202404;1;PB;10069;ITAU;147;158643,19
202404;1;PB;52058;NUBANK;1138;1090506,83
202404;1;PB;30379;SANTANDER;132;40827,62
202404;1;PB;51011;VOTORANTIM;2;2273,54
202404;1;PE;51750;BANCO SICOOB;5;3933,09
202404;1;PE;30173;BANRISUL;1;789,20
202404;1;PE;49906;BB;485;523241,05
202404;1;PE;30290;BMG;8;8306,25
202404;1;PE;10045;BRADESCO;404;417901,76
202404;1;PE;49944;BTG PACTUAL;1988;2378308,70
202404;1;PE;52072;C6 BANK;34;30348,66
202404;1;PE;51626;CAIXA ECONÔMICA FEDERAL;1580;1561928,64
202404;1;PE;4174720;CC SICOOB COOPEMAR;1;600,27
202404;1;PE;51884;INTER;581;582883,55
202404;1;PE;10069;ITAU;478;519947,54
202404;1;PE;52058;NUBANK;2614;2352633,45
202404;1;PE;30379;SANTANDER;474;170284,24
202404;1;PE;51011;VOTORANTIM;9;9166,34
202404;1;PI;49906;BB;309;354673,18
202404;1;PI;30290;BMG;7;3371,01
202404;1;PI;10045;BRADESCO;75;87705,05
202404;1;PI;49944;BTG PACTUAL;629;847490,38
202404;1;PI;52072;C6 BANK;8;12549,56
202404;1;PI;51626;CAIXA ECONÔMICA FEDERAL;487;470470,77
202404;1;PI;51884;INTER;196;199014,77
202404;1;PI;10069;ITAU;78;80350,88
202404;1;PI;52058;NUBANK;924;910199,71
202404;1;PI;30379;SANTANDER;89;22813,86
202404;1;PI;51011;VOTORANTIM;4;5336,02
202404;1;PR;51750;BANCO SICOOB;6;9385,14
202404;1;PR;49906;BB;504;692113,11
202404;1;PR;30290;BMG;7;6128,66
202404;1;PR;10045;BRADESCO;423;491459,71
202404;1;PR;49944;BTG PACTUAL;2652;3721196,53
202404;1;PR;52072;C6 BANK;69;75051,97
202404;1;PR;51626;CAIXA ECONÔMICA FEDERAL;1846;2070051,45
202404;1;PR;2466552;CC SICOOB VALE SUL;3;6344,72
202404;1;PR;51884;INTER;553;649521,67
202404;1;PR;10069;ITAU;755;921751,41
202404;1;PR;52058;NUBANK;3235;3675447,19
202404;1;PR;30379;SANTANDER;391;159201,25
202404;1;PR;51011;VOTORANTIM;11;22931,09
202404;1;RJ;51750;BANCO SICOOB;6;5868,56
202404;1;RJ;30173;BANRISUL;3;1778,91
202404;1;RJ;49906;BB;821;906732,39
202404;1;RJ;30290;BMG;16;16585,99
202404;1;RJ;10045;BRADESCO;1078;1068098,49
202404;1;RJ;49944;BTG PACTUAL;4956;5994430,20
202404;1;RJ;52072;C6 BANK;147;159151,50
202404;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;4033;3909170,77
202404;1;RJ;51884;INTER;1388;1313785,31
202404;1;RJ;10069;ITAU;2314;2424520,19
202404;1;RJ;52058;NUBANK;7206;6679315,99
202404;1;RJ;30379;SANTANDER;1718;505200,22
202404;1;RJ;51011;VOTORANTIM;12;24255,00
202404;1;RN;30173;BANRISUL;1;246,35
202404;1;RN;49906;BB;298;304047,89
202404;1;RN;30290;BMG;3;4176,34
202404;1;RN;10045;BRADESCO;109;104869,83
202404;1;RN;49944;BTG PACTUAL;799;1017901,18
202404;1;RN;52072;C6 BANK;20;29605,99
202404;1;RN;51626;CAIXA ECONÔMICA FEDERAL;543;554927,29
202404;1;RN;51884;INTER;231;240551,24
202404;1;RN;10069;ITAU;107;119585,98
202404;1;RN;52058;NUBANK;1056;992601,90
202404;1;RN;30379;SANTANDER;143;43928,57
202404;1;RN;51011;VOTORANTIM;3;2011,28
202404;1;RO;51750;BANCO SICOOB;5;8455,20
202404;1;RO;49906;BB;152;212818,44
202404;1;RO;30290;BMG;3;882,47
202404;1;RO;10045;BRADESCO;94;119646,05
202404;1;RO;49944;BTG PACTUAL;531;814906,59
202404;1;RO;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;4;2158,52
202404;1;RO;52072;C6 BANK;8;10258,89
202404;1;RO;51626;CAIXA ECONÔMICA FEDERAL;447;533995,18
202404;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;5;5858,76
202404;1;RO;51884;INTER;153;198809,11
202404;1;RO;10069;ITAU;65;79049,04
202404;1;RO;52058;NUBANK;814;960585,61
202404;1;RO;30379;SANTANDER;102;44931,81
202404;1;RO;5203605;SICOOB AMAZÔNIA;2;5632,86
202404;1;RO;3632872;SICOOB CREDISUL;1;525,08
202404;1;RO;51011;VOTORANTIM;3;4339,18
202404;1;RR;49906;BB;62;76021,65
202404;1;RR;10045;BRADESCO;24;33187,02
202404;1;RR;49944;BTG PACTUAL;121;143837,07
202404;1;RR;52072;C6 BANK;4;12340,46
202404;1;RR;51626;CAIXA ECONÔMICA FEDERAL;114;124349,06
202404;1;RR;51884;INTER;43;43219,19
202404;1;RR;10069;ITAU;43;46128,07
202404;1;RR;52058;NUBANK;243;246292,50
202404;1;RR;30379;SANTANDER;29;8946,10
202404;1;RR;51011;VOTORANTIM;1;2987,86
202404;1;RS;51750;BANCO SICOOB;5;7296,69
202404;1;RS;30173;BANRISUL;112;137881,17
202404;1;RS;49906;BB;469;580716,79
202404;1;RS;30290;BMG;4;4705,76
202404;1;RS;10045;BRADESCO;318;336996,80
202404;1;RS;49944;BTG PACTUAL;2385;3239630,22
202404;1;RS;52072;C6 BANK;42;51960,71
202404;1;RS;51626;CAIXA ECONÔMICA FEDERAL;2372;2482392,20
202404;1;RS;51884;INTER;529;566261,07
202404;1;RS;10069;ITAU;470;538525,74
202404;1;RS;52058;NUBANK;3139;3291425,45
202404;1;RS;30379;SANTANDER;509;169252,64
202404;1;RS;51011;VOTORANTIM;8;8583,51
202404;1;SC;51750;BANCO SICOOB;8;12996,68
202404;1;SC;30173;BANRISUL;5;5234,34
202404;1;SC;49906;BB;364;468241,52
202404;1;SC;30290;BMG;5;7911,82
202404;1;SC;10045;BRADESCO;284;360569,59
202404;1;SC;31976;BRB;1;982,64
202404;1;SC;49944;BTG PACTUAL;1763;2769752,56
202404;1;SC;52072;C6 BANK;34;43879,08
202404;1;SC;51626;CAIXA ECONÔMICA FEDERAL;1057;1354081,35
202404;1;SC;85291086;CC LITORÂNEA;2;5258,12
202404;1;SC;78825270;CCLA MAXI ALFA;9;8025,59
202404;1;SC;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1097,40
202404;1;SC;78862083;COOP NOVOS CAMPOS;1;4083,40
202404;1;SC;51884;INTER;367;464768,34
202404;1;SC;10069;ITAU;300;394922,68
202404;1;SC;52058;NUBANK;1986;2502517,55
202404;1;SC;30379;SANTANDER;239;103040,43
202404;1;SC;51011;VOTORANTIM;6;10245,64
202404;1;SE;30173;BANRISUL;1;582,11
202404;1;SE;49906;BB;117;120459,77
202404;1;SE;30290;BMG;2;504,73
202404;1;SE;10045;BRADESCO;48;50459,22
202404;1;SE;49944;BTG PACTUAL;520;637011,72
202404;1;SE;52072;C6 BANK;8;11186,29
202404;1;SE;51626;CAIXA ECONÔMICA FEDERAL;314;304370,97
202404;1;SE;51884;INTER;153;165390,59
202404;1;SE;10069;ITAU;47;60363,93
202404;1;SE;52058;NUBANK;624;605963,53
202404;1;SE;30379;SANTANDER;72;19476,75
202404;1;SP;51750;BANCO SICOOB;7;7213,39
202404;1;SP;30173;BANRISUL;3;1848,67
202404;1;SP;49906;BB;2301;2693664,02
202404;1;SP;30290;BMG;44;55514,13
202404;1;SP;10045;BRADESCO;3147;3379023,44
202404;1;SP;49944;BTG PACTUAL;13858;17666162,24
202404;1;SP;52072;C6 BANK;360;433969,35
202404;1;SP;51626;CAIXA ECONÔMICA FEDERAL;7919;8400857,46
202404;1;SP;51884;INTER;3012;3168013,32
202404;1;SP;10069;ITAU;4703;5224546,61
202404;1;SP;52058;NUBANK;16597;17067758,09
202404;1;SP;30379;SANTANDER;3852;1241142,35
202404;1;SP;51011;VOTORANTIM;41;49687,92
202404;1;TO;49906;BB;102;122950,73
202404;1;TO;10045;BRADESCO;44;43665,31
202404;1;TO;49944;BTG PACTUAL;167;241166,02
202404;1;TO;52072;C6 BANK;4;3606,18
202404;1;TO;51626;CAIXA ECONÔMICA FEDERAL;126;119492,94
202404;1;TO;51884;INTER;70;78054,58
202404;1;TO;10069;ITAU;33;39198,01
202404;1;TO;52058;NUBANK;326;332101,24
202404;1;TO;30379;SANTANDER;32;9002,50
202404;1;TO;51011;VOTORANTIM;1;1038,85
202404;2;AC;10045;BRADESCO;1;277,82
202404;2;AL;10045;BRADESCO;4;55559,43
202404;2;AL;52072;C6 BANK;1;210,80
202404;2;AM;10045;BRADESCO;8;35247,01
202404;2;AP;52072;C6 BANK;1;208,14
202404;2;BA;10045;BRADESCO;23;146426,71
202404;2;BA;52072;C6 BANK;1;162,18
202404;2;CE;10045;BRADESCO;14;151640,78
202404;2;CE;52072;C6 BANK;1;201,70
202404;2;DF;10045;BRADESCO;7;54398,42
202404;2;ES;49906;BB;1;3911,77
202404;2;ES;10045;BRADESCO;9;146360,34
202404;2;GO;10045;BRADESCO;14;318304,80
202404;2;GO;51626;CAIXA ECONÔMICA FEDERAL;1;138,05
202404;2;MA;10045;BRADESCO;4;42438,67
202404;2;MA;52072;C6 BANK;2;415,55
202404;2;MG;49906;BB;1;346,88
202404;2;MG;10045;BRADESCO;37;489797,49
202404;2;MG;52072;C6 BANK;2;418,10
202404;2;MG;51626;CAIXA ECONÔMICA FEDERAL;1;834,23
202404;2;MS;10045;BRADESCO;7;41558,38
202404;2;MT;10045;BRADESCO;6;88817,12
202404;2;MT;52072;C6 BANK;1;170,77
202404;2;PA;10045;BRADESCO;7;91565,68
202404;2;PB;10045;BRADESCO;8;50569,26
202404;2;PE;49906;BB;1;267,95
202404;2;PE;10045;BRADESCO;10;32775,51
202404;2;PE;52072;C6 BANK;1;209,79
202404;2;PI;10045;BRADESCO;3;29440,95
202404;2;PR;10045;BRADESCO;29;215827,38
202404;2;PR;52072;C6 BANK;4;855,50
202404;2;RJ;10045;BRADESCO;40;570482,43
202404;2;RJ;52072;C6 BANK;4;749,20
202404;2;RJ;10069;ITAU;1;97,52
202404;2;RJ;30379;SANTANDER;1;83,57
202404;2;RN;10045;BRADESCO;5;48300,19
202404;2;RR;10045;BRADESCO;3;16322,50
202404;2;RS;10045;BRADESCO;26;624255,98
202404;2;SC;10045;BRADESCO;21;357108,68
202404;2;SC;52072;C6 BANK;2;407,28
202404;2;SE;10045;BRADESCO;1;34744,40
202404;2;SE;10069;ITAU;1;429,10
202404;2;SP;49906;BB;2;194,20
202404;2;SP;10045;BRADESCO;232;3156615,89
202404;2;SP;52072;C6 BANK;10;5036,86
202404;2;SP;10069;ITAU;1;6575,65
202404;2;SP;30379;SANTANDER;5;204,82
202404;2;TO;10045;BRADESCO;3;13735,29
202405;1;AC;49906;BB;75;95815,29
202405;1;AC;10045;BRADESCO;15;17034,31
202405;1;AC;49944;BTG PACTUAL;131;211608,68
202405;1;AC;52072;C6 BANK;2;4346,06
202405;1;AC;51626;CAIXA ECONÔMICA FEDERAL;144;159658,32
202405;1;AC;51884;INTER;28;27947,36
202405;1;AC;10069;ITAU;23;29279,03
202405;1;AC;52058;NUBANK;213;230725,58
202405;1;AC;30379;SANTANDER;18;18791,53
202405;1;AC;3632872;SICOOB CREDISUL;2;2174,14
202405;1;AC;51011;VOTORANTIM;2;2512,66
202405;1;AL;51750;BANCO SICOOB;1;1279,78
202405;1;AL;30173;BANRISUL;1;1603,19
202405;1;AL;49906;BB;150;162346,94
202405;1;AL;10045;BRADESCO;52;48114,79
202405;1;AL;49944;BTG PACTUAL;403;472202,60
202405;1;AL;52072;C6 BANK;2;1241,38
202405;1;AL;51626;CAIXA ECONÔMICA FEDERAL;349;324977,86
202405;1;AL;51884;INTER;116;106873,29
202405;1;AL;10069;ITAU;63;56875,93
202405;1;AL;52058;NUBANK;519;481980,39
202405;1;AL;30379;SANTANDER;67;59982,33
202405;1;AL;51011;VOTORANTIM;1;1585,62
202405;1;AM;30173;BANRISUL;4;5954,55
202405;1;AM;49906;BB;146;213625,40
202405;1;AM;4913711;BCO DO EST. DO PA S.A.;1;1989,34
202405;1;AM;30290;BMG;6;8305,89
202405;1;AM;10045;BRADESCO;315;394945,99
202405;1;AM;49944;BTG PACTUAL;874;1296361,17
202405;1;AM;52072;C6 BANK;5;6240,56
